name,latitude,longitude,tag,score
옥천교,37.596409,126.954527,교량,1
포방교,37.598396,126.948931,교량,1
홍은교,37.594463000000005,126.946945,교량,1
홍전교,37.596194,126.946737,교량,1
홍제3교,37.5880555,126.9361125,교량,1
옥천3교,37.5967515,126.9562275,교량,1
금화터널입구고가교,37.568165,126.9480045,교량,1
증가로차도육교,37.5733095,126.928189,교량,1
와우교,37.5556395,126.930742,교량,1
희망교,37.53796,126.8885305,교량,1
신정잠수교,37.518547,126.879783,교량,1
상오정교,37.537986,126.7972255,교량,1
개명교,37.4816865,126.8500175,교량,1
개웅교,37.483695,126.8542805,교량,1
철산2교,37.4879005,126.8594835,교량,1
구로2교,37.492005500000005,126.895404,교량,1
신도림교,37.50739,126.8936465,교량,1
신도림1교,37.5095905,126.8919265,교량,1
새말고가교,37.501493,126.881529,교량,1
금천과선교,37.461825000000005,126.8912265,교량,1
독산보도교,37.455635,126.892483,교량,1
고구동산교,37.5091115,126.953704,교량,1
한국냉장앞고가교,37.514975,126.944974,교량,1
흑석유수지고가교,37.508305,126.963369,교량,1
동방2교,37.4712085,126.935155,교량,1
문화교,37.4780595,126.9329855,교량,1
신림4~5동교,37.485451,126.924418,교량,1
신림교,37.4818425,126.928881,교량,1
신성1교,37.4709615,126.936833,교량,1
신성교,37.4708575,126.9377285,교량,1
양산교,37.473895,126.933839,교량,1
신설교량2,37.469919,126.9445875,교량,1
새원1교,37.453544,127.047526,교량,1
새원2교,37.4541395,127.0483845,교량,1
사평로~신반포로 연결 교량반포천2교,37.5009585,126.996112,교량,1
샘마을육교,37.4638035,127.07091,교량,1
반포천1교,37.499822,126.996715,교량,1
영동4교,37.487521,127.0564915,교량,1
대왕교,37.4670325,127.122849,교량,1
휘여울소교,37.4653905,127.0951835,교량,1
실여울교,37.465951,127.0993815,교량,1
성내7교,37.5056775,127.1366735,교량,1
마천교,37.4999355,127.146154,교량,1
고덕보도육교,37.5607975,127.159811,교량,1
신암보도육교,37.5549075,127.132808,교량,1
암사 보도육교,37.5549,127.1276755,교량,1
천동 보도육교,37.5406,127.1369015,교량,1
금천고가교,37.441936,126.899675,교량,1
원지2교,37.441914,127.059142,교량,1
원지1교,37.456747,127.046344,교량,1
양재육교,37.463249,127.040142,교량,1
중랑IC3교,37.577292,127.14088,교량,1
송파IC교,37.470399,127.125191,교량,1
